# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
0.7009980369,0.1176989895,0.0003184090,1.6065659553,-8.2872639752,0.3328872683,0.3192015171,0.0000000000
0.6998832073,0.0393755370,0.0004183739,0.8660117595,-8.2609159779,0.0961835341,0.1044636327,0.0000000000
0.7001799576,0.1370186598,0.0002962906,0.6853641440,-7.9559072651,-0.0536662569,0.3574231385,0.0000000000
0.6987813706,0.1298851680,0.0003034713,1.8560990821,-8.0448867219,-0.3481105658,-0.1467578650,0.0000000000
0.6992731401,0.0817323028,0.0003826579,1.1528116315,-8.0962876296,-0.0973775520,-0.0583673247,1.0000000000
0.6997707852,0.1444067954,0.0002839499,2.1798608921,-8.5012937314,0.1790714921,0.0180781690,0.0000000000
0.7014685066,0.0620903043,0.0003911346,0.9155926041,-7.8683077567,-0.1633890256,0.0636981313,0.0000000000
0.6997806835,0.0384461961,0.0004142786,0.9037155186,-8.2380704399,-0.2507271882,0.0558810173,0.0000000000
0.7011985373,0.3168701847,0.0001408967,1.7708965539,-8.4197899029,-0.1421378265,-0.0896122605,0.0000000000
0.6999126671,0.1995222635,0.0001795493,1.6193744335,-8.0715503175,0.0310588056,0.0856205735,1.0000000000
0.7008571692,0.0397399923,0.0004270185,0.3861303780,-8.0982374604,0.1693558936,0.0932456582,0.0000000000
0.7004085766,0.1996906910,0.0002437484,1.6894018520,-8.5133982868,0.1943067809,0.2090316142,0.0000000000
0.7005726473,0.0952918891,0.0003610651,2.0049663066,-8.3868199934,0.0347958411,0.2196986331,0.0000000000
0.7012800400,0.5390141447,0.0001071821,1.9538801065,-8.2045572553,-0.4295297913,-0.1616256427,0.0000000000
0.7018652670,0.4376389244,0.0001207365,2.2744199231,-8.1820677502,0.4707596472,-0.0567572360,0.0000000000
0.6998641043,0.1979440528,0.0002338649,2.1616485140,-8.4423810010,0.0004537848,0.1706136092,0.0000000000
0.6999549965,0.0942911926,0.0003616233,1.4346944775,-8.0877903721,-0.1203122598,-0.4242148464,0.0000000000
0.7011014659,0.4992353498,0.0001122846,1.6020356585,-7.7056441672,0.1252238329,0.0756386179,0.0000000000
0.6995069005,0.1087783297,0.0003341787,2.1905780390,-8.5275069765,0.1979948793,-0.1262316947,0.0000000000
0.7002109003,0.0613114128,0.0004037799,1.2638277615,-8.0305311527,-0.2620947708,-0.1986669043,0.0000000000
0.6996070224,0.0580225177,0.0004060997,2.1323755497,-8.0461359648,0.3280067757,0.2118446528,0.0000000000
0.6999338400,0.0468916096,0.0003702736,1.9326619416,-8.3407424496,0.1124238944,0.0464112542,0.0000000000
0.6985258425,0.0646292021,0.0004044729,0.8550878918,-8.4323849599,0.2699603326,0.1246946132,0.0000000000
0.6994177105,0.3612889659,0.0001330468,1.3243873475,-8.5580546168,-0.0545572423,0.1714326198,0.0000000000
0.6998659398,0.0807834190,0.0003834460,2.6430690120,-8.6073773713,-0.0966176619,0.0865593844,0.0000000000
0.7008085758,0.1191261131,0.0003163483,1.8781646196,-7.7487425941,0.0826205247,0.2090907534,0.0000000000
0.6988802346,0.0392645994,0.0004274654,1.1741970472,-8.1616269382,-0.0120864715,-0.2208132680,0.0000000000
0.7006875509,0.1574207525,0.0002734452,1.8265403031,-8.4737107741,-0.1019516970,0.0379338504,0.0000000000
0.6993220232,0.0410528386,0.0004221030,0.3954175455,-7.7178778360,-0.0612186825,-0.0976560004,0.0000000000
0.6997310262,0.4723379359,0.0001161145,1.2253396709,-8.4085510507,-0.1759912726,0.0119034878,0.0000000000
0.7017409567,0.0544220494,0.0003897707,0.2548652206,-8.4668232067,-0.0264019731,0.1086260259,0.0000000000
0.6996014343,0.1071705732,0.0003364895,2.0466687877,-8.0640734298,0.3310781573,-0.1330253839,0.0000000000
0.6996710504,0.0420176392,0.0004321596,1.6263190818,-8.4195319961,0.0982309335,0.0984805818,0.0000000000
0.7013686813,0.1219817433,0.0003117377,2.2691082521,-8.3110601565,-0.1716487146,-0.0652994783,0.0000000000
0.7003529462,0.2003268902,0.0002417896,0.9441131637,-8.5062047312,0.0011234872,0.0800851837,0.0000000000
0.7003701587,0.0625509559,0.0004074190,1.6539699988,-8.1594385021,0.1641910701,0.0956009894,0.0000000000
0.7010826247,0.0421998777,0.0004079072,0.8681261924,-8.4510624474,-0.1402055804,0.0663877932,0.0000000000
0.7003147342,0.1075577829,0.0003347497,1.7333705704,-8.4704726391,-0.0279906672,0.3654232835,0.0000000000
0.7005354760,0.0418022592,0.0004197832,1.7323295225,-8.3899846657,-0.1419139061,-0.0150602475,0.0000000000
0.6998941519,0.0411030716,0.0004217618,0.6027374556,-8.5266934299,0.1401419008,0.1100760765,0.0000000000
0.7003255450,0.1102742362,0.0003321256,2.0399204328,-8.4120194500,0.3364262300,0.0871048969,0.0000000000
0.7005869043,0.0384477020,0.0004338779,1.5265020731,-8.2213770285,0.2366013423,0.0431700418,0.0000000000
0.7011381020,0.2251504020,0.0001626700,1.0023239465,-8.3408236891,-0.3724752810,0.0673857294,0.0000000000
0.6979716085,0.0560690440,0.0004040196,1.2576918349,-8.4095769557,-0.1449120023,0.2759315212,0.0000000000
0.6987398845,0.1366977573,0.0002948655,2.6768432961,-7.9414204438,0.3697252116,0.0745830770,0.0000000000
0.7005113240,0.0717281426,0.0003992460,1.3778616708,-8.2482282849,-0.2553049218,-0.0183264810,0.0000000000
0.6996926208,0.1528089965,0.0002772799,1.4984112187,-8.1627159891,0.3667345363,-0.0528573266,0.0000000000
0.6990655870,0.0586157463,0.0004030985,1.0875172413,-7.9849503700,0.1829525882,-0.0703424914,0.0000000000
0.7001150904,0.0706089036,0.0003971671,0.9601533738,-7.9013430649,-0.0451959313,0.3337646291,0.0000000000
0.6990929346,0.0398775891,0.0004315726,2.3261558893,-8.2249717888,-0.4550473172,-0.1417977049,0.0000000000
0.6989684322,0.0989992255,0.0003517272,1.1275456079,-8.2075357971,-0.1150347784,0.2330999062,0.0000000000
0.6985184243,0.4227374553,0.0001234617,2.3629851490,-7.9305764887,0.2243570539,0.2358558891,0.0000000000
0.6997509330,0.1046365085,0.0003415924,1.4854836639,-7.9579748264,-0.2505656318,0.1039426206,0.0000000000
0.7003886519,0.0976882938,0.0003569973,1.5875624078,-7.9038181142,-0.0264633133,0.2541848600,0.0000000000
0.7000061056,0.0922611617,0.0003664354,0.0726375834,-8.1230990822,0.2381669150,-0.1612982480,0.0000000000
0.6995327821,0.1167803581,0.0003255825,2.2098974946,-8.0088290573,0.0682422537,0.2245130968,0.0000000000
0.7010057590,0.1581826981,0.0002705842,1.8192358364,-8.4868561389,0.0105081128,-0.0881519666,0.0000000000
0.6998070187,0.1707412030,0.0002592535,1.8316093837,-8.3694179250,0.0821977815,0.0156438936,0.0000000000
0.6995033322,0.0398724783,0.0004200462,2.4575997196,-8.0994839382,-0.1845392947,-0.0422486307,0.0000000000
0.7008643287,0.0400404593,0.0004317826,1.3895976768,-8.0234065999,0.1733371770,0.0351452794,0.0000000000
0.7002437740,0.0527486429,0.0003980358,2.0148023245,-8.3399623856,0.4050937293,0.0874036640,0.0000000000
0.6979926931,0.1216427797,0.0003170558,1.1094287637,-8.2355963577,-0.2857288397,0.3968263762,0.0000000000
0.7002679635,0.1276088271,0.0003057183,0.3583514777,-8.3332692875,-0.3569530214,-0.0242957945,0.0000000000
0.7013299286,0.1085474576,0.0003348552,1.7329544893,-8.0933407434,-0.3550395932,0.1700928992,0.0000000000
0.6997147974,0.0391905271,0.0004206950,2.7323251497,-8.2125125165,-0.1725011858,0.3617148797,0.0000000000
0.6985005613,0.1445923804,0.0002856186,2.9970161499,-7.8895576085,0.2723795447,0.1044398093,0.0000000000
0.6978249356,0.1300234418,0.0003004127,0.5174942164,-8.4686121496,0.2418688470,0.1415441461,0.0000000000
0.7022350266,0.0988532457,0.0003481442,2.3383431033,-7.7805560530,0.1796887155,0.2960547329,0.0000000000
0.7010743233,0.0410939439,0.0004306596,1.5440350176,-8.4831849399,0.0574744244,-0.0790516569,0.0000000000
0.7001260788,0.0405690349,0.0004078347,1.4205018296,-8.2249188341,-0.2628684757,0.2597425278,0.0000000000
0.7018028907,0.3703507265,0.0001318475,1.1013996800,-7.9294603962,-0.4296574447,0.0858361177,0.0000000000
0.7004002117,0.0407949038,0.0003706673,2.3659795711,-7.7647948440,-0.2483719361,0.1632270064,0.0000000000
0.7008905950,0.1158074846,0.0003240436,1.0527211912,-7.7541173786,0.1783173230,0.2053267231,0.0000000000
0.7013504291,0.0666691234,0.0004033144,1.1380716817,-8.1056697827,0.2348707686,-0.2047414300,0.0000000000
0.6994495849,0.1553627842,0.0002730467,2.2509191041,-8.5828286976,-0.0995186693,-0.0289052923,0.0000000000
0.6981375060,0.1001759050,0.0003486948,2.1457823506,-8.2911803297,0.2251694141,0.0587211629,0.0000000000
0.6977626976,0.1446650810,0.0002852204,2.4855710200,-7.9066944071,0.3740169871,-0.1221142784,0.0000000000
0.7021674618,0.0835951239,0.0003791713,1.1519199079,-7.8331423970,0.2182675737,0.1098112779,0.0000000000
0.6986308917,0.1562600024,0.0002735407,2.6243377022,-7.6660792603,-0.0121351667,-0.1000500718,0.0000000000
0.7010811916,0.1368273844,0.0002950301,1.7270641097,-7.6563872159,0.0893999876,-0.0661817385,0.0000000000
0.7014413292,0.1020195952,0.0003486562,2.3391456574,-8.1544259881,0.0804655213,0.1497640704,0.0000000000
0.6991391212,0.0408292510,0.0004262784,1.9869773179,-7.8422645847,-0.1311982373,0.0579170033,0.0000000000
0.7008159161,0.1334612445,0.0002981096,1.2698144511,-8.0045951457,0.1362238754,-0.0003574108,0.0000000000
0.7005026404,0.1220185058,0.0003156413,2.3311971341,-8.1707687611,0.2291213126,0.2992157414,0.0000000000
0.7023225274,0.1104357721,0.0003320302,0.5686748294,-8.3261865713,0.2788493871,-0.3091948857,0.0000000000
0.6997848119,0.0747049548,0.0003922953,1.5079266730,-7.9940573515,-0.0274660543,-0.0440005329,1.0000000000
0.6986312914,0.0871513073,0.0003713454,1.6987078868,-8.1035209861,0.3568463141,-0.2498443155,0.0000000000
0.7019917268,0.1164481359,0.0003225333,1.0972918217,-7.9526610371,-0.0186284060,-0.4337212581,0.0000000000
0.7004174352,0.0968263250,0.0003580916,2.2518521698,-8.3755427533,-0.2263128220,0.1488308531,0.0000000000
0.7001651107,0.4181308734,0.0001240862,0.2603510165,-8.1928136872,-0.4858461839,0.0184074664,0.0000000000
0.7003924078,0.4840675008,0.0001142091,2.3984773955,-7.8730974696,-0.1538431438,-0.1325296135,0.0000000000
0.7010723582,0.1260365420,0.0003099114,0.4455031373,-8.3421974832,-0.3239871068,-0.0442806916,0.0000000000
0.6996401250,0.0405717200,0.0004111437,0.8904079188,-7.9165168188,0.3649149268,0.2853222432,0.0000000000
0.6994973485,0.1224942595,0.0003121457,1.2797408800,-7.9688693535,-0.0566940660,0.0641875426,0.0000000000
0.7017387606,0.1325189586,0.0003010377,0.3634565181,-8.3079154126,0.0758852863,0.0697281181,0.0000000000
0.6992992508,0.0588344606,0.0004030633,0.6573843555,-8.4876508545,0.2827795225,0.1162269049,0.0000000000
0.7013927923,0.1426915510,0.0002862552,1.0962903680,-7.9718969774,0.0035418702,0.3489194805,0.0000000000
0.6988141498,0.2971633759,0.0001450367,2.8654166855,-8.3554028798,-0.2810340845,-0.1366712473,0.0000000000
0.7011268282,0.0642067450,0.0004042772,2.6094069991,-7.8894614679,0.1367580625,-0.0844376817,0.0000000000
0.7008752560,0.1360045971,0.0002938328,0.4709819563,-8.3068091993,-0.3904891262,-0.0800289402,0.0000000000
0.7010040396,0.1238966068,0.0003117988,0.8408700817,-8.3305053581,-0.2255829400,0.0673618381,0.0000000000
0.6987667994,0.1138812165,0.0003278186,0.3774448107,-8.1731141972,-0.4116120867,0.1152468397,0.0000000000
0.7003887573,0.5282339412,0.0001087009,1.2156339313,-7.9712526604,-0.4285061335,0.0577903017,0.0000000000
0.6985087252,0.1577401490,0.0002720004,0.5659222745,-7.9414563150,0.2984142900,-0.0215002293,0.0000000000
0.6999694041,0.0747952483,0.0003781541,2.5343736657,-8.1385868908,0.0385809628,0.3325450630,0.0000000000
0.7004735341,0.3884015009,0.0001285335,0.7542097689,-8.3059574224,0.0141743025,-0.3456228173,0.0000000000
0.6991095576,0.1681399056,0.0002625289,2.8004946572,-8.1193145729,0.4386763578,-0.0207642143,0.0000000000
0.7007447222,0.0390388016,0.0004113878,2.1128613407,-8.2439502982,0.1338263988,0.1143802553,0.0000000000
0.7001363276,0.1631088564,0.0002684300,1.3750118489,-7.8738759683,0.3497499444,-0.0037643865,0.0000000000
0.7006507210,0.0406056603,0.0004336565,2.5257458505,-7.7744548487,0.0305509182,-0.0291407181,0.0000000000
0.6989934711,0.0829917976,0.0003831143,1.3540737796,-7.9474518093,-0.3876664205,0.2679674638,0.0000000000
0.6997886946,0.1173989547,0.0003218721,1.3679230626,-7.7566597956,-0.0472168765,0.2006953268,0.0000000000
0.7005347911,0.2006636281,0.0002314267,1.2388261484,-7.7105619366,0.0971282450,-0.2387583270,0.0000000000
0.7008181878,0.0973172354,0.0003543068,1.4102366031,-8.3987468752,0.3129090944,-0.1697967670,0.0000000000
0.7003443978,0.1440096384,0.0002875576,2.3000720265,-8.4835924199,0.1241308921,0.3357314086,0.0000000000
0.6995810598,0.1284035760,0.0003037783,0.4993957157,-8.2466875689,-0.3265185834,-0.1928018562,0.0000000000
0.6992694573,0.1506506590,0.0002794538,1.0567446176,-8.1582919418,0.4828090085,0.0511406899,0.0000000000
0.7001476581,0.1586142214,0.0002718352,0.9726917358,-8.5399036813,-0.0301745725,-0.0725320111,0.0000000000
0.6998584696,0.1022095231,0.0003475918,2.1586150049,-8.1623651428,-0.3326418001,0.3816715584,0.0000000000
0.7005525707,0.3140847942,0.0001417153,0.8303339008,-8.4927609580,0.2171190242,-0.1485648121,0.0000000000
0.7015172790,0.4963924332,0.0001126402,1.8343237300,-7.8896173890,0.0561664170,-0.0435292278,0.0000000000
0.7006534282,0.0404010025,0.0004212666,1.1831057047,-8.4209211419,-0.2582836834,-0.1456506969,0.0000000000
0.6996036256,0.0965930487,0.0003563765,1.4975291464,-7.9595849982,-0.1689829143,-0.0328066561,0.0000000000
0.6992458160,0.5015103688,0.0001119470,0.8881864151,-8.0488909192,0.4880322016,0.0317164989,0.0000000000
0.7011782343,0.0400469375,0.0004157444,1.6397004936,-7.9467352462,0.0766207799,0.3496888767,0.0000000000
0.7011117242,0.0542066159,0.0004245744,2.0204868667,-8.1030046626,0.0876992423,0.0642640217,1.0000000000
0.6999685688,0.0399903391,0.0004222411,2.6924955926,-7.9368318751,-0.3811157759,-0.1455888774,0.0000000000
0.6996757548,0.1452301728,0.0002837228,1.3029675638,-8.1080138469,-0.0470708509,-0.2038998053,0.0000000000
0.7009770129,0.0668327914,0.0004052834,1.0357067058,-8.0052658730,-0.2494745370,-0.1775371244,0.0000000000
0.6992969467,0.0394474750,0.0004080978,0.5772788254,-7.7527554784,0.2419378662,0.0123158460,0.0000000000
0.7014023843,0.0426342475,0.0004337262,2.5897211064,-8.3013170992,-0.3495177052,-0.1089052680,0.0000000000
0.7010336144,0.6186277335,0.0000967553,2.0483516668,-8.5140797380,0.0807707456,0.0177920802,0.0000000000
0.6993834354,0.0864672797,0.0003756248,1.1681580999,-7.9667013793,0.0955526221,-0.0058407126,0.0000000000
0.6976441702,0.2014220322,0.0002439595,1.8315967700,-8.4305636357,0.3605723371,0.0256321667,0.0000000000
0.7005061082,0.0536631398,0.0004325072,0.5878868619,-8.0915459118,-0.0080215803,-0.0835591121,1.0000000000
0.7000438320,0.4418316359,0.0001202407,0.2992273990,-7.8918885989,-0.0927627309,0.0981535021,0.0000000000
0.7004735659,0.2006775050,0.0002453556,1.7457028275,-7.9893835243,0.4321589171,0.2335905565,0.0000000000
0.6997173349,0.1143405602,0.0003267604,2.4107193654,-8.1094679276,0.2420828630,-0.0056846840,0.0000000000
0.6990295928,0.1741096674,0.0002582162,2.1654632528,-8.4252555941,0.3237195841,0.1213280258,0.0000000000
0.7012183313,0.0702599553,0.0003767742,2.2576608899,-8.3678408920,-0.1924549040,0.0009903101,0.0000000000
0.7004828588,0.1300050763,0.0003004531,0.5483660274,-7.7425533222,0.0053474890,0.1293643558,0.0000000000
0.6983593413,0.0778337905,0.0003935458,1.5577764621,-8.0348725645,0.0843493679,0.0618199279,1.0000000000
0.6994683366,0.0647298570,0.0004045218,2.0650810709,-8.2327999737,-0.3412634789,-0.0533753900,0.0000000000
0.6987136904,0.0379293948,0.0004292264,1.9885576388,-7.8771220064,0.2111522810,-0.0628889081,0.0000000000
0.7008805087,0.3400445779,0.0001371671,1.5364941958,-8.2983884455,0.2849388277,0.2150883409,0.0000000000
0.7002315355,0.1207762295,0.0003154740,1.2111106369,-7.9067462745,-0.2886510050,0.0430186404,0.0000000000
0.7006567934,0.0405394321,0.0004332924,2.1244821355,-7.9708912370,-0.3002285092,-0.0991972027,0.0000000000
0.6987652236,0.1597320901,0.0002697088,1.0522849053,-8.2178165462,-0.1146685849,-0.0376791121,0.0000000000
0.6985346653,0.1034326115,0.0003402813,0.8631053687,-8.0412767985,0.2266389265,0.0064873825,0.0000000000
0.6994577748,0.1563325109,0.0002754054,2.2751739374,-7.7475391867,-0.2517606340,-0.1882379651,0.0000000000
0.7008300025,0.0415277640,0.0004237824,1.6110750500,-8.1785808007,0.3900529213,0.0900485873,0.0000000000
0.7009348934,0.0406420345,0.0004208234,1.4245425620,-8.1228748470,-0.4315254029,0.0975200236,0.0000000000
0.7006170759,0.1114146896,0.0003273521,1.3843400469,-8.5134699130,-0.2174935791,0.0770855948,0.0000000000
0.7008536950,0.0403359291,0.0004233174,2.0467905167,-8.3451601074,0.0181433774,0.1220782825,0.0000000000
0.6997865987,0.1195668425,0.0003175307,1.3716961315,-8.4922726141,-0.2624381162,0.1482287906,0.0000000000
0.6994830374,0.1185159644,0.0003186026,2.3943701577,-8.3458933947,0.2548034887,-0.0103510735,0.0000000000
0.6997756111,0.0396857406,0.0004254415,0.5425577603,-8.2158227806,-0.3796079900,0.2005993021,0.0000000000
0.6996674168,0.1789239604,0.0002531097,0.6639486341,-7.7780665659,0.1648933921,0.1088803700,0.0000000000
0.6983576797,0.0386402461,0.0004233906,1.7924540033,-8.3968040916,-0.0541924158,-0.0021012392,0.0000000000
0.7001600697,0.1990099656,0.0001991530,2.0622225001,-8.2247151431,-0.2219227173,-0.2137598332,0.0000000000
0.6991676698,0.0999074209,0.0003518537,2.5265085998,-7.7331568547,-0.2847094163,-0.0771845241,0.0000000000
0.7008901768,0.0909202945,0.0003680668,1.9489128191,-8.0739735926,-0.2129751851,0.1275039320,0.0000000000
0.7009843316,0.0808201306,0.0003883016,0.4917944996,-8.1153481385,0.4599355899,0.1595104566,0.0000000000
0.6986609335,0.1350541601,0.0002957267,0.7239216210,-7.6938962885,0.1257289849,-0.1005252332,0.0000000000
0.7016584868,0.1447329408,0.0002870420,2.7337513936,-8.1282230848,-0.2980828477,-0.1056096888,0.0000000000
0.7016565082,0.1756860323,0.0002568468,2.4409840287,-8.0932540592,-0.2622883966,0.1159438272,0.0000000000
0.7003969004,0.0414345657,0.0004158279,0.9471598548,-8.4745846412,0.3012918008,-0.1484374448,0.0000000000
0.7018140538,0.0940823928,0.0003580122,0.3726640365,-7.9301018676,0.0907868899,0.0541282547,0.0000000000
0.6993003165,0.0945823291,0.0003583453,2.4557233084,-7.7649736148,0.1498320662,-0.2923525765,0.0000000000
0.6978667781,0.5099536819,0.0001109403,1.2906049922,-8.4124197757,0.1618454671,0.1499690061,0.0000000000
0.7001713285,0.0525738435,0.0004083466,0.4874808381,-8.1591839560,0.0228978960,0.0321037721,1.0000000000
0.7003225192,0.0401138020,0.0004247019,2.7178365482,-8.3299397870,-0.3778619727,0.1166786430,0.0000000000
0.6999864343,0.1995782447,0.0002474877,0.5991432622,-7.9751135139,-0.3544326558,0.2329384019,0.0000000000
0.7004638429,0.0691030176,0.0004033689,1.4734925257,-7.7947972695,-0.0161730984,-0.1871284410,0.0000000000
0.7003289236,0.1325549064,0.0002994354,2.7739603718,-8.1063763294,0.1628126992,0.2343677834,0.0000000000
0.7008473156,0.1460826426,0.0002837945,1.2014423454,-7.8292430999,0.0882276759,0.0140441020,0.0000000000
0.6996755139,0.0919717312,0.0003658166,0.8949554511,-8.3906685946,0.2614141428,-0.2356048418,0.0000000000
0.7006377644,0.1822097123,0.0002490206,1.9473016057,-8.5125798143,-0.1996322876,0.0333761319,0.0000000000
0.7002537776,0.0679543325,0.0004056647,1.2692508315,-7.8719810744,-0.1715173051,-0.1978726751,0.0000000000
0.6989756463,0.0974297299,0.0003555729,1.1633493520,-8.3463406359,0.0064874962,-0.2075022064,0.0000000000
0.7014797787,0.1304972113,0.0003044681,1.5215320907,-8.0588225509,-0.3488214863,0.3394358171,0.0000000000
0.6995057567,0.0666724503,0.0004034462,1.2764289907,-8.5064520925,0.0910301245,-0.1198734389,0.0000000000
0.7011278133,0.1188047002,0.0003195212,0.8289461736,-7.8198897377,-0.3678411742,0.1304167179,0.0000000000
0.7018860203,0.0940737556,0.0003617785,1.2753603664,-8.0402535068,0.3983784980,0.0846635945,0.0000000000
0.7010221486,0.0406265341,0.0004133949,1.1754724994,-7.7904017308,0.0127219712,-0.0170188923,0.0000000000
0.6999419622,0.1314708882,0.0003020873,0.1919445211,-7.8350778765,0.2582799546,0.3178634521,0.0000000000
0.7008368892,0.0416695921,0.0004191310,2.3180002182,-7.8976425181,-0.1213297985,-0.0184640411,0.0000000000
0.6996761983,0.1984889160,0.0001958587,2.0985200939,-8.0918851694,-0.4282925095,0.1204860030,0.0000000000
0.7009658538,0.0405852646,0.0004179394,2.6711260566,-8.1726464058,0.2099377028,-0.1675531458,0.0000000000
0.6999293320,0.0579897568,0.0004066969,1.6226251453,-7.9990922747,0.1742708194,0.1030381096,0.0000000000
0.7004052687,0.0388533017,0.0004310358,2.5630432382,-7.7297507796,0.0123885759,0.0375602320,0.0000000000
0.7003862832,0.1524322513,0.0002761735,0.8105326889,-7.9445803532,-0.0097277253,0.1807668258,0.0000000000
0.6996605156,0.1232018109,0.0003107134,2.8928068220,-8.1614625322,-0.0246559950,0.1270482361,1.0000000000
0.6994067835,0.1117112266,0.0003318731,1.3865189629,-8.0007397796,-0.0564741380,0.0504999870,1.0000000000
0.6985050788,0.1037853822,0.0003428750,1.6942686905,-8.0165072641,0.2727236558,0.1292039147,0.0000000000
0.7004254318,0.1603501188,0.0002712002,2.2143081032,-8.0705461083,0.1902650980,0.3652174458,0.0000000000
0.7014116603,0.1081723603,0.0003342399,1.0977560656,-8.2564452219,-0.3747729955,0.0612079519,0.0000000000
0.7005248994,0.0391307023,0.0004262692,1.1922875667,-8.3022493477,-0.0536114366,0.2294176742,0.0000000000
0.7019200317,0.0670938908,0.0003695837,1.5388305094,-7.8602003322,0.0500545620,-0.0341614476,0.0000000000
0.7009596071,0.0454938679,0.0003917519,1.5090771120,-7.6858424204,0.2181710540,-0.0166967182,0.0000000000
0.6990271333,0.3750446411,0.0001308524,1.9018822567,-8.1475223415,0.0833329374,-0.0127623509,1.0000000000
0.7005655599,0.0394563370,0.0004290034,1.3767417501,-7.7934395389,-0.2233265345,-0.0613953040,0.0000000000
0.6993336511,0.0438973068,0.0004101744,1.6379212995,-8.0151501631,-0.4687602171,-0.0095539111,0.0000000000
0.7010739576,0.1009096852,0.0003471034,1.7448810110,-8.5183669979,0.2243127404,0.0500458890,0.0000000000
0.6993906214,0.1163880636,0.0003255526,0.8596524388,-8.2185844120,0.1569238223,-0.0071433944,0.0000000000
0.6997844127,0.0668515467,0.0004058351,1.3515275305,-7.8420747907,0.3251289439,-0.1602143825,0.0000000000
0.6996165935,0.0530579718,0.0004028992,1.3868266585,-8.2827677480,-0.3856440547,0.0406382908,0.0000000000
0.7012516685,0.3788380629,0.0001300745,2.4031526691,-8.1186091374,0.0713375546,0.0427942114,2.0000000000
0.7003886502,0.0399529323,0.0004195569,1.9252793679,-8.0250908865,0.4046342613,-0.0188283310,0.0000000000
0.6991489367,0.0408521276,0.0004113980,1.7794834484,-8.1100977283,0.0365188874,0.0201742939,2.0000000000
0.6997217114,0.0594491924,0.0004076932,2.2028494016,-8.3920254295,-0.1418611155,-0.0211606697,0.0000000000
0.6997305123,0.1186786978,0.0003194913,1.2108534540,-7.9337044490,-0.0723913524,-0.1254964210,0.0000000000
0.6989316271,0.0387958434,0.0004094565,0.9938075412,-8.2839151340,0.4299394675,0.0722973117,0.0000000000
0.6981601978,0.1176324113,0.0003190192,2.9689532376,-8.3159445871,0.1436382627,0.3084913336,0.0000000000
0.6990274046,0.0397738977,0.0004131407,1.4969719338,-8.4758431508,-0.3228031823,0.1331337623,0.0000000000
0.6993995786,0.1261287055,0.0003080798,2.4112358225,-7.8345946332,0.2967450601,-0.0983588157,0.0000000000
0.6987526914,0.3218902212,0.0001402752,1.8874300341,-8.0406062009,-0.0702553313,-0.0916637091,0.0000000000
0.6995851242,0.2906960973,0.0001463143,1.3102493001,-8.0223800222,-0.0928544478,0.0581718793,1.0000000000
0.7001174110,0.1013018263,0.0003479757,2.0722242654,-7.8785202458,0.3088534067,0.0786817124,0.0000000000
0.6999871822,0.0403910167,0.0004304004,0.9550903927,-8.0261075751,0.4085153435,0.2857911289,0.0000000000
0.6982373283,0.0403829760,0.0004242012,1.1314918628,-8.2447472005,-0.0825548393,0.1732170582,0.0000000000
0.6988155482,0.0572217795,0.0004038978,2.2168195065,-8.0786997143,0.2161620015,-0.0478411757,0.0000000000
0.7001000943,0.2016180680,0.0001907762,1.3316221577,-7.9501452820,0.0876706537,0.1767623437,0.0000000000
0.7006099883,0.1999411146,0.0001750429,2.3749359354,-8.0743852892,-0.3575141892,-0.1035744014,0.0000000000
0.7002824731,0.0391416554,0.0004316545,2.5366877411,-7.7947510715,-0.1086393528,-0.2240824129,0.0000000000
0.6994856406,0.4165478442,0.0001243263,0.4329836205,-8.0793317452,0.1451325679,0.1957366308,0.0000000000
0.6997128741,0.0395339491,0.0004091341,1.4790055160,-8.2899257057,0.2675268932,-0.2211100871,0.0000000000
0.7003798826,0.1297384222,0.0003030798,0.7524999791,-8.5079044136,-0.1152029786,-0.1164903045,0.0000000000
0.7005349972,0.0902938095,0.0003680207,2.0162759830,-8.3035988882,-0.1111465408,0.1954546803,0.0000000000
0.7013318244,0.0784900242,0.0003886015,1.0715707403,-8.3446557045,0.1959170195,0.0518022661,0.0000000000
0.6991131326,0.1292015154,0.0003021485,2.8732096652,-7.9206461301,0.0725732225,0.1375869387,0.0000000000
0.7005679161,0.1044276998,0.0003404866,2.7740027273,-7.8942437511,-0.2590801867,0.0869852166,0.0000000000
0.7009323569,0.0952871876,0.0003574660,2.4938350699,-8.2009524425,0.4340251534,0.1767576950,0.0000000000
0.7006278070,0.0405437660,0.0004223184,2.3250122747,-8.3953500869,0.3283164194,0.1857454442,0.0000000000
0.7000605159,0.4004588154,0.0001266762,1.5271765092,-8.1425945087,-0.2238512417,-0.4172935026,0.0000000000
0.6995047679,0.0429779209,0.0004246038,1.8660531694,-8.5172700495,-0.2963192484,-0.0406239418,0.0000000000
0.6987780108,0.1133513632,0.0003279793,2.3960551338,-8.4204345875,-0.3000766861,0.0325370207,0.0000000000
0.7000597806,0.1029654692,0.0003460371,1.3255214442,-8.5736769860,-0.1659808739,-0.1055761988,0.0000000000
0.7010557480,0.0558393600,0.0004059947,2.1929704263,-8.3187564913,-0.0083325732,0.1124557640,0.0000000000
0.6989969057,0.1028952030,0.0003452641,2.0444070208,-7.7501748358,0.0482354407,-0.0017029107,0.0000000000
